SWEEP_R2_K3_N20_M36_S000-l.out	0	36	20	130	3605	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S000-o.out	1	36	20	1	3608	1	72	180	36	18	0	54
SWEEP_R2_K3_N20_M36_S001-l.out	0	36	20	141	9997	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S001-o.out	1	36	20	2	10001	1	72	180	36	18	0	54
SWEEP_R2_K3_N20_M36_S002-d.out	2	36	20	856	131526	1	105	0	16385263	105	7700888	35
SWEEP_R2_K3_N20_M36_S002-l.out	0	36	20	146	8826	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S002-o.out	1	36	20	1	8826	1	72	180	36	18	0	54
SWEEP_R3_K3_N16_M48_S000-d.out	2	48	16	12	78	1	141	0	250295	141	118320	47
SWEEP_R3_K3_N16_M48_S000-l.out	0	48	16	9	48	1	210	144	32	16	0	49
SWEEP_R3_K3_N16_M48_S000-o.out	1	48	16	0	82	1	56	240	28	14	0	62
SWEEP_R3_K3_N16_M48_S001-d.out	2	48	16	41	157	1	141	0	968011	141	440042	47
SWEEP_R3_K3_N16_M48_S001-l.out	0	48	16	8	116	1	210	144	32	16	0	49
SWEEP_R3_K3_N16_M48_S001-o.out	1	48	16	1	93	1	56	240	28	14	0	62
SWEEP_R3_K3_N16_M48_S002-d.out	2	48	16	31	346	1	141	0	610571	141	293180	47
SWEEP_R3_K3_N16_M48_S002-l.out	0	48	16	8	98	1	210	144	32	16	0	49
SWEEP_R3_K3_N16_M48_S002-o.out	1	48	16	0	93	1	56	240	28	14	0	62
SWEEP_R3_K3_N20_M44_S000-d.out	2	44	20	300	14015	1	129	0	5103111	129	2328857	43
SWEEP_R3_K3_N20_M44_S000-l.out	0	44	20	130	1342	1	198	132	40	20	0	45
SWEEP_R3_K3_N20_M44_S000-o.out	1	44	20	0	1343	1	72	220	36	18	0	62
SWEEP_R3_K3_N20_M44_S001-d.out	2	44	20	779	37215	1	129	0	14052873	129	6499228	43
SWEEP_R3_K3_N20_M44_S001-l.out	0	44	20	141	3311	1	198	132	40	20	0	45
SWEEP_R3_K3_N20_M44_S001-o.out	1	44	20	1	3302	1	72	220	36	18	0	62
SWEEP_R3_K3_N20_M44_S002-d.out	2	44	20	888	28843	1	129	0	16731587	129	7863127	43
SWEEP_R3_K3_N20_M44_S002-l.out	0	44	20	146	2205	1	198	132	40	20	0	45
SWEEP_R3_K3_N20_M44_S002-o.out	1	44	20	1	2203	1	72	220	36	18	0	62
SWEEP_R3_K3_N20_M48_S000-d.out	2	48	20	302	6384	1	141	0	5128036	141	2341136	47
SWEEP_R3_K3_N20_M48_S000-l.out	0	48	20	130	660	1	214	144	40	20	0	49
SWEEP_R3_K3_N20_M48_S000-o.out	1	48	20	1	666	1	72	240	36	18	0	66
SWEEP_R3_K3_N20_M48_S001-d.out	2	48	20	790	41484	1	141	0	14159584	141	6551249	47
SWEEP_R3_K3_N20_M48_S001-l.out	0	48	20	142	2089	1	214	144	40	20	0	49
SWEEP_R3_K3_N20_M48_S001-o.out	1	48	20	1	2092	1	72	240	36	18	0	66
SWEEP_R3_K3_N20_M48_S002-d.out	2	48	20	897	3786	1	141	0	16770621	141	7882630	47
SWEEP_R3_K3_N20_M48_S002-l.out	0	48	20	146	702	1	214	144	40	20	0	49
SWEEP_R3_K3_N20_M48_S002-o.out	1	48	20	1	703	1	72	240	36	18	0	66
SWEEP_R3_K3_N20_M56_S000-d.out	2	56	20	305	2513	1	165	0	5143089	165	2348497	55
SWEEP_R3_K3_N20_M56_S000-l.out	0	56	20	131	384	1	246	168	40	20	0	57
SWEEP_R3_K3_N20_M56_S000-o.out	1	56	20	0	383	1	72	280	36	18	0	74
SWEEP_R3_K3_N20_M56_S001-d.out	2	56	20	804	10121	1	165	0	14261905	165	6597448	55
SWEEP_R3_K3_N20_M56_S001-l.out	0	56	20	142	1078	1	246	168	40	20	0	57
SWEEP_R3_K3_N20_M56_S001-o.out	1	56	20	0	1078	1	72	280	36	18	0	74
SWEEP_R3_K3_N20_M56_S002-d.out	2	56	20	906	1920	1	165	0	16792352	165	7893494	55
SWEEP_R3_K3_N20_M56_S002-l.out	0	56	20	146	333	1	246	168	40	20	0	57
SWEEP_R3_K3_N20_M56_S002-o.out	1	56	20	0	335	1	72	280	36	18	0	74
SWEEP_R4_K3_N16_M64_S000-d.out	2	64	16	13	0	0	189	0	250359	189	118352	63
SWEEP_R4_K3_N16_M64_S000-l.out	0	64	16	8	0	0	274	192	32	16	0	65
SWEEP_R4_K3_N16_M64_S000-o.out	1	64	16	0	0	0	56	320	28	14	0	78
SWEEP_R4_K3_N16_M64_S001-d.out	2	64	16	42	1248	1	189	0	968321	189	440197	63
SWEEP_R4_K3_N16_M64_S001-l.out	0	64	16	8	35	1	274	192	32	16	0	65
SWEEP_R4_K3_N16_M64_S001-o.out	1	64	16	0	32	1	56	320	28	14	0	78
SWEEP_R4_K3_N16_M64_S002-d.out	2	64	16	30	124	1	189	0	610734	189	293255	63
SWEEP_R4_K3_N16_M64_S002-l.out	0	64	16	8	52	1	274	192	32	16	0	65
SWEEP_R4_K3_N16_M64_S002-o.out	1	64	16	0	23	1	56	320	28	14	0	78
SWEEP_R4_K3_N20_M64_S000-d.out	2	64	20	306	1205	1	189	0	5148561	189	2351233	63
SWEEP_R4_K3_N20_M64_S000-l.out	0	64	20	131	227	1	278	192	40	20	0	65
SWEEP_R4_K3_N20_M64_S000-o.out	1	64	20	0	227	1	72	320	36	18	0	82
SWEEP_R4_K3_N20_M64_S001-d.out	2	64	20	809	3499	1	189	0	14294721	189	6612276	63
SWEEP_R4_K3_N20_M64_S001-l.out	0	64	20	142	427	1	278	192	40	20	0	65
SWEEP_R4_K3_N20_M64_S001-o.out	1	64	20	0	431	1	72	320	36	18	0	82
SWEEP_R4_K3_N20_M64_S002-d.out	2	64	20	904	1043	1	189	0	16796668	189	7895643	63
SWEEP_R4_K3_N20_M64_S002-l.out	0	64	20	146	101	1	278	192	40	20	0	65
SWEEP_R4_K3_N20_M64_S002-o.out	1	64	20	0	100	1	72	320	36	18	0	82
SWEEP_R4_K3_N20_M68_S000-d.out	2	68	20	307	1387	1	201	0	5149722	201	2351667	67
SWEEP_R4_K3_N20_M68_S000-l.out	0	68	20	131	224	1	294	204	40	20	0	69
SWEEP_R4_K3_N20_M68_S000-o.out	1	68	20	0	222	1	72	340	36	18	0	86
SWEEP_R4_K3_N20_M68_S001-d.out	2	68	20	809	3328	1	201	0	14299093	201	6614462	67
SWEEP_R4_K3_N20_M68_S001-l.out	0	68	20	142	104	1	294	204	40	20	0	69
SWEEP_R4_K3_N20_M68_S001-o.out	1	68	20	0	103	1	72	340	36	18	0	86
SWEEP_R4_K3_N20_M68_S002-d.out	2	68	20	903	382	1	201	0	16797087	201	7895832	67
SWEEP_R4_K3_N20_M68_S002-l.out	0	68	20	147	99	1	294	204	40	20	0	69
SWEEP_R4_K3_N20_M68_S002-o.out	1	68	20	0	98	1	72	340	36	18	0	86
SWEEP_R4_K3_N20_M72_S000-d.out	2	72	20	307	552	1	213	0	5150866	213	2352239	71
SWEEP_R4_K3_N20_M72_S000-l.out	0	72	20	130	124	1	310	216	40	20	0	73
SWEEP_R4_K3_N20_M72_S000-o.out	1	72	20	0	122	1	72	360	36	18	0	90
SWEEP_R4_K3_N20_M72_S001-d.out	2	72	20	809	325	1	213	0	14299424	213	6614609	71
SWEEP_R4_K3_N20_M72_S001-l.out	0	72	20	141	54	1	310	216	40	20	0	73
SWEEP_R4_K3_N20_M72_S001-o.out	1	72	20	0	52	1	72	360	36	18	0	90
SWEEP_R4_K3_N20_M72_S002-d.out	2	72	20	907	656	1	213	0	16797500	213	7896023	71
SWEEP_R4_K3_N20_M72_S002-l.out	0	72	20	147	59	1	310	216	40	20	0	73
SWEEP_R4_K3_N20_M72_S002-o.out	1	72	20	0	59	1	72	360	36	18	0	90
SWEEP_R4_K3_N20_M76_S000-d.out	2	76	20	306	223	1	225	0	5151338	225	2352464	75
SWEEP_R4_K3_N20_M76_S000-l.out	0	76	20	130	66	1	326	228	40	20	0	77
SWEEP_R4_K3_N20_M76_S000-o.out	1	76	20	0	69	1	72	380	36	18	0	94
SWEEP_R4_K3_N20_M76_S001-d.out	2	76	20	809	78	1	225	0	14299538	225	6614666	75
SWEEP_R4_K3_N20_M76_S001-l.out	0	76	20	142	66	1	326	228	40	20	0	77
SWEEP_R4_K3_N20_M76_S001-o.out	1	76	20	1	65	1	72	380	36	18	0	94
SWEEP_R4_K3_N20_M76_S002-d.out	2	76	20	906	128	1	225	0	16797780	225	7896163	75
SWEEP_R4_K3_N20_M76_S002-l.out	0	76	20	146	49	1	326	228	40	20	0	77
SWEEP_R4_K3_N20_M76_S002-o.out	1	76	20	1	47	1	72	380	36	18	0	94
SWEEP_R5_K3_N16_M80_S000-d.out	2	80	16	12	0	0	237	0	250359	237	118352	79
SWEEP_R5_K3_N16_M80_S000-l.out	0	80	16	8	0	0	338	240	32	16	0	81
SWEEP_R5_K3_N16_M80_S000-o.out	1	80	16	0	0	0	56	400	28	14	0	94
SWEEP_R5_K3_N16_M80_S001-d.out	2	80	16	42	148	1	237	0	968349	237	440211	79
SWEEP_R5_K3_N16_M80_S001-l.out	0	80	16	9	12	1	338	240	32	16	0	81
SWEEP_R5_K3_N16_M80_S001-o.out	1	80	16	0	19	1	56	400	28	14	0	94
SWEEP_R5_K3_N16_M80_S002-d.out	2	80	16	41	3	1	237	0	610742	237	293258	79
SWEEP_R5_K3_N16_M80_S002-l.out	0	80	16	9	16	1	338	240	32	16	0	81
SWEEP_R5_K3_N16_M80_S002-o.out	1	80	16	0	11	1	56	400	28	14	0	94
SWEEP_R5_K3_N20_M88_S000-d.out	2	88	20	307	1390	1	261	0	5151489	261	2352533	87
SWEEP_R5_K3_N20_M88_S000-l.out	0	88	20	138	44	1	374	264	40	20	0	89
SWEEP_R5_K3_N20_M88_S000-o.out	1	88	20	0	42	1	72	440	36	18	0	106
SWEEP_R5_K3_N20_M88_S001-d.out	2	88	20	967	269	1	261	0	14299580	261	6614684	87
SWEEP_R5_K3_N20_M88_S001-l.out	0	88	20	142	16	1	374	264	40	20	0	89
SWEEP_R5_K3_N20_M88_S001-o.out	1	88	20	0	12	1	72	440	36	18	0	106
SWEEP_R5_K3_N20_M88_S002-d.out	2	88	20	1022	19	1	261	0	16797814	261	7896178	87
SWEEP_R5_K3_N20_M88_S002-l.out	0	88	20	190	26	1	374	264	40	20	0	89
SWEEP_R5_K3_N20_M88_S002-o.out	1	88	20	0	29	1	72	440	36	18	0	106
SWEEP_R5_K3_N20_M92_S000-d.out	2	92	20	306	246	1	273	0	5151497	273	2352537	91
SWEEP_R5_K3_N20_M92_S000-l.out	0	92	20	131	50	1	390	276	40	20	0	93
SWEEP_R5_K3_N20_M92_S000-o.out	1	92	20	0	37	1	72	460	36	18	0	110
SWEEP_R5_K3_N20_M92_S001-d.out	2	92	20	809	14	1	273	0	14299580	273	6614684	91
SWEEP_R5_K3_N20_M92_S001-l.out	0	92	20	142	8	1	390	276	40	20	0	93
SWEEP_R5_K3_N20_M92_S001-o.out	1	92	20	0	47	1	72	460	36	18	0	110
SWEEP_R5_K3_N20_M92_S002-d.out	2	92	20	915	53	1	273	0	16797814	273	7896178	91
SWEEP_R5_K3_N20_M92_S002-l.out	0	92	20	147	26	1	390	276	40	20	0	93
SWEEP_R5_K3_N20_M92_S002-o.out	1	92	20	0	24	1	72	460	36	18	0	110
SWEEP_R5_K3_N20_M96_S000-d.out	2	96	20	307	386	1	285	0	5151506	285	2352539	95
SWEEP_R5_K3_N20_M96_S000-l.out	0	96	20	131	9	1	406	288	40	20	0	97
SWEEP_R5_K3_N20_M96_S000-o.out	1	96	20	0	18	1	72	480	36	18	0	114
SWEEP_R5_K3_N20_M96_S001-d.out	2	96	20	865	3	1	285	0	14299582	285	6614685	95
SWEEP_R5_K3_N20_M96_S001-l.out	0	96	20	142	8	1	406	288	40	20	0	97
SWEEP_R5_K3_N20_M96_S001-o.out	1	96	20	0	11	1	72	480	36	18	0	114
SWEEP_R5_K3_N20_M96_S002-d.out	2	96	20	1172	148	1	285	0	16797816	285	7896179	95
SWEEP_R5_K3_N20_M96_S002-l.out	0	96	20	147	20	1	406	288	40	20	0	97
SWEEP_R5_K3_N20_M96_S002-o.out	1	96	20	0	10	1	72	480	36	18	0	114
SWEEP_R6_K3_N16_M96_S000-d.out	2	96	16	13	0	0	285	0	250359	285	118352	95
SWEEP_R6_K3_N16_M96_S000-l.out	0	96	16	8	0	0	402	288	32	16	0	97
SWEEP_R6_K3_N16_M96_S000-o.out	1	96	16	0	0	0	56	480	28	14	0	110
SWEEP_R6_K3_N16_M96_S001-d.out	2	96	16	42	0	0	285	0	968349	285	440211	95
SWEEP_R6_K3_N16_M96_S001-l.out	0	96	16	8	0	0	402	288	32	16	0	97
SWEEP_R6_K3_N16_M96_S001-o.out	1	96	16	0	0	0	56	480	28	14	0	110
SWEEP_R6_K3_N16_M96_S002-d.out	2	96	16	30	7	1	285	0	610750	285	293262	95
SWEEP_R6_K3_N16_M96_S002-l.out	0	96	16	9	8	1	402	288	32	16	0	97
SWEEP_R6_K3_N16_M96_S002-o.out	1	96	16	0	5	1	56	480	28	14	0	110
SWEEP_R6_K3_N20_M108_S000-d.out	2	108	20	315	0	0	321	0	5151512	321	2352542	107
SWEEP_R6_K3_N20_M108_S000-l.out	0	108	20	132	0	0	454	324	40	20	0	109
SWEEP_R6_K3_N20_M108_S000-o.out	1	108	20	0	0	0	72	540	36	18	0	126
SWEEP_R6_K3_N20_M108_S001-d.out	2	108	20	893	46	1	321	0	14299590	321	6614689	107
SWEEP_R6_K3_N20_M108_S001-l.out	0	108	20	146	23	1	454	324	40	20	0	109
SWEEP_R6_K3_N20_M108_S001-o.out	1	108	20	0	5	1	72	540	36	18	0	126
SWEEP_R6_K3_N20_M108_S002-d.out	2	108	20	1257	0	0	321	0	16797820	321	7896181	107
SWEEP_R6_K3_N20_M108_S002-l.out	0	108	20	191	0	0	454	324	40	20	0	109
SWEEP_R6_K3_N20_M108_S002-o.out	1	108	20	0	0	0	72	540	36	18	0	126
SWEEP_R6_K3_N20_M112_S000-d.out	2	112	20	400	0	0	333	0	5151512	333	2352542	111
SWEEP_R6_K3_N20_M112_S000-l.out	0	112	20	171	0	0	470	336	40	20	0	113
SWEEP_R6_K3_N20_M112_S000-o.out	1	112	20	0	0	0	72	560	36	18	0	130
SWEEP_R6_K3_N20_M112_S001-d.out	2	112	20	1065	0	0	333	0	14299590	333	6614689	111
SWEEP_R6_K3_N20_M112_S001-l.out	0	112	20	186	0	0	470	336	40	20	0	113
SWEEP_R6_K3_N20_M112_S001-o.out	1	112	20	0	0	0	72	560	36	18	0	130
SWEEP_R6_K3_N20_M112_S002-d.out	2	112	20	1277	0	0	333	0	16797820	333	7896181	111
SWEEP_R6_K3_N20_M112_S002-l.out	0	112	20	191	0	0	470	336	40	20	0	113
SWEEP_R6_K3_N20_M112_S002-o.out	1	112	20	0	0	0	72	560	36	18	0	130
SWEEP_R6_K3_N20_M116_S000-d.out	2	116	20	402	0	0	345	0	5151512	345	2352542	115
SWEEP_R6_K3_N20_M116_S000-l.out	0	116	20	170	0	0	486	348	40	20	0	117
SWEEP_R6_K3_N20_M116_S000-o.out	1	116	20	0	0	0	72	580	36	18	0	134
SWEEP_R6_K3_N20_M116_S001-d.out	2	116	20	1068	0	0	345	0	14299590	345	6614689	115
SWEEP_R6_K3_N20_M116_S001-l.out	0	116	20	186	0	0	486	348	40	20	0	117
SWEEP_R6_K3_N20_M116_S001-o.out	1	116	20	0	0	0	72	580	36	18	0	134
SWEEP_R6_K3_N20_M116_S002-d.out	2	116	20	1380	0	0	345	0	16797820	345	7896181	115
SWEEP_R6_K3_N20_M116_S002-l.out	0	116	20	196	0	0	486	348	40	20	0	117
SWEEP_R6_K3_N20_M116_S002-o.out	1	116	20	0	0	0	72	580	36	18	0	134
SWEEP_R7_K3_N16_M112_S000-d.out	2	112	16	16	0	0	333	0	250359	333	118352	111
SWEEP_R7_K3_N16_M112_S000-l.out	0	112	16	13	0	0	466	336	32	16	0	113
SWEEP_R7_K3_N16_M112_S000-o.out	1	112	16	0	0	0	56	560	28	14	0	126
SWEEP_R7_K3_N16_M112_S001-d.out	2	112	16	50	0	0	333	0	968349	333	440211	111
SWEEP_R7_K3_N16_M112_S001-l.out	0	112	16	8	0	0	466	336	32	16	0	113
SWEEP_R7_K3_N16_M112_S001-o.out	1	112	16	0	0	0	56	560	28	14	0	126
SWEEP_R7_K3_N16_M112_S002-d.out	2	112	16	45	54	1	333	0	610750	333	293262	111
SWEEP_R7_K3_N16_M112_S002-l.out	0	112	16	11	9	1	466	336	32	16	0	113
SWEEP_R7_K3_N16_M112_S002-o.out	1	112	16	0	4	1	56	560	28	14	0	126
SWEEP_R7_K3_N20_M128_S000-d.out	2	128	20	437	0	0	381	0	5151512	381	2352542	127
SWEEP_R7_K3_N20_M128_S000-l.out	0	128	20	188	0	0	534	384	40	20	0	129
SWEEP_R7_K3_N20_M128_S000-o.out	1	128	20	0	0	0	72	640	36	18	0	146
SWEEP_R7_K3_N20_M128_S001-d.out	2	128	20	1074	0	0	381	0	14299590	381	6614689	127
SWEEP_R7_K3_N20_M128_S001-l.out	0	128	20	246	0	0	534	384	40	20	0	129
SWEEP_R7_K3_N20_M128_S001-o.out	1	128	20	0	0	0	72	640	36	18	0	146
SWEEP_R7_K3_N20_M128_S002-d.out	2	128	20	1498	0	0	381	0	16797820	381	7896181	127
SWEEP_R7_K3_N20_M128_S002-l.out	0	128	20	202	0	0	534	384	40	20	0	129
SWEEP_R7_K3_N20_M128_S002-o.out	1	128	20	0	0	0	72	640	36	18	0	146
SWEEP_R7_K3_N20_M132_S000-d.out	2	132	20	437	0	0	393	0	5151512	393	2352542	131
SWEEP_R7_K3_N20_M132_S000-l.out	0	132	20	188	0	0	550	396	40	20	0	133
SWEEP_R7_K3_N20_M132_S000-o.out	1	132	20	0	0	0	72	660	36	18	0	150
SWEEP_R7_K3_N20_M132_S001-d.out	2	132	20	1156	0	0	393	0	14299590	393	6614689	131
SWEEP_R7_K3_N20_M132_S001-l.out	0	132	20	191	0	0	550	396	40	20	0	133
SWEEP_R7_K3_N20_M132_S001-o.out	1	132	20	0	0	0	72	660	36	18	0	150
SWEEP_R7_K3_N20_M132_S002-d.out	2	132	20	1344	0	0	393	0	16797820	393	7896181	131
SWEEP_R7_K3_N20_M132_S002-l.out	0	132	20	211	0	0	550	396	40	20	0	133
SWEEP_R7_K3_N20_M132_S002-o.out	1	132	20	0	0	0	72	660	36	18	0	150
SWEEP_R7_K3_N20_M136_S000-d.out	2	136	20	447	0	0	405	0	5151512	405	2352542	135
SWEEP_R7_K3_N20_M136_S000-l.out	0	136	20	190	0	0	566	408	40	20	0	137
SWEEP_R7_K3_N20_M136_S000-o.out	1	136	20	0	0	0	72	680	36	18	0	154
SWEEP_R7_K3_N20_M136_S001-d.out	2	136	20	1158	0	0	405	0	14299590	405	6614689	135
SWEEP_R7_K3_N20_M136_S001-l.out	0	136	20	209	0	0	566	408	40	20	0	137
SWEEP_R7_K3_N20_M136_S001-o.out	1	136	20	0	0	0	72	680	36	18	0	154
SWEEP_R7_K3_N20_M136_S002-d.out	2	136	20	1274	0	0	405	0	16797820	405	7896181	135
SWEEP_R7_K3_N20_M136_S002-l.out	0	136	20	219	0	0	566	408	40	20	0	137
SWEEP_R7_K3_N20_M136_S002-o.out	1	136	20	0	0	0	72	680	36	18	0	154
SWEEP_R8_K3_N16_M128_S000-d.out	2	128	16	17	0	0	381	0	250359	381	118352	127
SWEEP_R8_K3_N16_M128_S000-l.out	0	128	16	12	0	0	530	384	32	16	0	129
SWEEP_R8_K3_N16_M128_S000-o.out	1	128	16	0	0	0	56	640	28	14	0	142
SWEEP_R8_K3_N16_M128_S001-d.out	2	128	16	57	0	0	381	0	968349	381	440211	127
SWEEP_R8_K3_N16_M128_S001-l.out	0	128	16	11	0	0	530	384	32	16	0	129
SWEEP_R8_K3_N16_M128_S001-o.out	1	128	16	0	0	0	56	640	28	14	0	142
SWEEP_R8_K3_N16_M128_S002-d.out	2	128	16	41	0	0	381	0	610750	381	293262	127
SWEEP_R8_K3_N16_M128_S002-l.out	0	128	16	12	0	0	530	384	32	16	0	129
SWEEP_R8_K3_N16_M128_S002-o.out	1	128	16	0	0	0	56	640	28	14	0	142
SWEEP_R8_K3_N20_M144_S000-d.out	2	144	20	412	0	0	429	0	5151512	429	2352542	143
SWEEP_R8_K3_N20_M144_S000-l.out	0	144	20	173	0	0	598	432	40	20	0	145
SWEEP_R8_K3_N20_M144_S000-o.out	1	144	20	0	0	0	72	720	36	18	0	162
SWEEP_R8_K3_N20_M144_S001-d.out	2	144	20	1090	0	0	429	0	14299590	429	6614689	143
SWEEP_R8_K3_N20_M144_S001-l.out	0	144	20	189	0	0	598	432	40	20	0	145
SWEEP_R8_K3_N20_M144_S001-o.out	1	144	20	0	0	0	72	720	36	18	0	162
SWEEP_R8_K3_N20_M144_S002-d.out	2	144	20	1301	0	0	429	0	16797820	429	7896181	143
SWEEP_R8_K3_N20_M144_S002-l.out	0	144	20	194	0	0	598	432	40	20	0	145
SWEEP_R8_K3_N20_M144_S002-o.out	1	144	20	0	0	0	72	720	36	18	0	162
SWEEP_R8_K3_N20_M148_S000-d.out	2	148	20	409	0	0	441	0	5151512	441	2352542	147
SWEEP_R8_K3_N20_M148_S000-l.out	0	148	20	172	0	0	614	444	40	20	0	149
SWEEP_R8_K3_N20_M148_S000-o.out	1	148	20	0	0	0	72	740	36	18	0	166
SWEEP_R8_K3_N20_M148_S001-d.out	2	148	20	1080	0	0	441	0	14299590	441	6614689	147
SWEEP_R8_K3_N20_M148_S001-l.out	0	148	20	189	0	0	614	444	40	20	0	149
SWEEP_R8_K3_N20_M148_S001-o.out	1	148	20	0	0	0	72	740	36	18	0	166
SWEEP_R8_K3_N20_M148_S002-d.out	2	148	20	1305	0	0	441	0	16797820	441	7896181	147
SWEEP_R8_K3_N20_M148_S002-l.out	0	148	20	194	0	0	614	444	40	20	0	149
SWEEP_R8_K3_N20_M148_S002-o.out	1	148	20	0	0	0	72	740	36	18	0	166
SWEEP_R8_K3_N20_M152_S000-d.out	2	152	20	409	0	0	453	0	5151512	453	2352542	151
SWEEP_R8_K3_N20_M152_S000-l.out	0	152	20	174	0	0	630	456	40	20	0	153
SWEEP_R8_K3_N20_M152_S000-o.out	1	152	20	0	0	0	72	760	36	18	0	170
SWEEP_R8_K3_N20_M152_S001-d.out	2	152	20	1079	0	0	453	0	14299590	453	6614689	151
SWEEP_R8_K3_N20_M152_S001-l.out	0	152	20	188	0	0	630	456	40	20	0	153
SWEEP_R8_K3_N20_M152_S001-o.out	1	152	20	0	0	0	72	760	36	18	0	170
SWEEP_R8_K3_N20_M152_S002-d.out	2	152	20	1318	0	0	453	0	16797820	453	7896181	151
SWEEP_R8_K3_N20_M152_S002-l.out	0	152	20	194	0	0	630	456	40	20	0	153
SWEEP_R8_K3_N20_M152_S002-o.out	1	152	20	0	0	0	72	760	36	18	0	170
SWEEP_R8_K3_N20_M156_S000-d.out	2	156	20	408	0	0	465	0	5151512	465	2352542	155
SWEEP_R8_K3_N20_M156_S000-l.out	0	156	20	174	0	0	646	468	40	20	0	157
SWEEP_R8_K3_N20_M156_S000-o.out	1	156	20	0	0	0	72	780	36	18	0	174
SWEEP_R8_K3_N20_M156_S001-d.out	2	156	20	1078	0	0	465	0	14299590	465	6614689	155
SWEEP_R8_K3_N20_M156_S001-l.out	0	156	20	188	0	0	646	468	40	20	0	157
SWEEP_R8_K3_N20_M156_S001-o.out	1	156	20	0	0	0	72	780	36	18	0	174
SWEEP_R8_K3_N20_M156_S002-d.out	2	156	20	1222	0	0	465	0	16797820	465	7896181	155
SWEEP_R8_K3_N20_M156_S002-l.out	0	156	20	195	0	0	646	468	40	20	0	157
SWEEP_R8_K3_N20_M156_S002-o.out	1	156	20	0	0	0	72	780	36	18	0	174
SWEEP_R9_K3_N16_M144_S000-d.out	2	144	16	13	0	0	429	0	250359	429	118352	143
SWEEP_R9_K3_N16_M144_S000-l.out	0	144	16	9	0	0	594	432	32	16	0	145
SWEEP_R9_K3_N16_M144_S000-o.out	1	144	16	0	0	0	56	720	28	14	0	158
SWEEP_R9_K3_N16_M144_S001-d.out	2	144	16	45	0	0	429	0	968349	429	440211	143
SWEEP_R9_K3_N16_M144_S001-l.out	0	144	16	9	0	0	594	432	32	16	0	145
SWEEP_R9_K3_N16_M144_S001-o.out	1	144	16	0	0	0	56	720	28	14	0	158
SWEEP_R9_K3_N16_M144_S002-d.out	2	144	16	32	0	0	429	0	610750	429	293262	143
SWEEP_R9_K3_N16_M144_S002-l.out	0	144	16	9	0	0	594	432	32	16	0	145
SWEEP_R9_K3_N16_M144_S002-o.out	1	144	16	0	0	0	56	720	28	14	0	158
SWEEP_R9_K3_N20_M164_S000-d.out	2	164	20	324	0	0	489	0	5151512	489	2352542	163
SWEEP_R9_K3_N20_M164_S000-l.out	0	164	20	138	0	0	678	492	40	20	0	165
SWEEP_R9_K3_N20_M164_S000-o.out	1	164	20	0	0	0	72	820	36	18	0	182
SWEEP_R9_K3_N20_M164_S001-d.out	2	164	20	852	0	0	489	0	14299590	489	6614689	163
SWEEP_R9_K3_N20_M164_S001-l.out	0	164	20	149	0	0	678	492	40	20	0	165
SWEEP_R9_K3_N20_M164_S001-o.out	1	164	20	0	0	0	72	820	36	18	0	182
SWEEP_R9_K3_N20_M164_S002-d.out	2	164	20	1054	0	0	489	0	16797820	489	7896181	163
SWEEP_R9_K3_N20_M164_S002-l.out	0	164	20	155	0	0	678	492	40	20	0	165
SWEEP_R9_K3_N20_M164_S002-o.out	1	164	20	0	0	0	72	820	36	18	0	182
SWEEP_R9_K3_N20_M172_S000-d.out	2	172	20	334	0	0	513	0	5151512	513	2352542	171
SWEEP_R9_K3_N20_M172_S000-l.out	0	172	20	138	0	0	710	516	40	20	0	173
SWEEP_R9_K3_N20_M172_S000-o.out	1	172	20	1	0	0	72	860	36	18	0	190
SWEEP_R9_K3_N20_M172_S001-d.out	2	172	20	898	0	0	513	0	14299590	513	6614689	171
SWEEP_R9_K3_N20_M172_S001-l.out	0	172	20	153	0	0	710	516	40	20	0	173
SWEEP_R9_K3_N20_M172_S001-o.out	1	172	20	0	0	0	72	860	36	18	0	190
SWEEP_R9_K3_N20_M172_S002-d.out	2	172	20	1170	0	0	513	0	16797820	513	7896181	171
SWEEP_R9_K3_N20_M172_S002-l.out	0	172	20	158	0	0	710	516	40	20	0	173
SWEEP_R9_K3_N20_M172_S002-o.out	1	172	20	0	0	0	72	860	36	18	0	190
SWEEP_R9_K3_N20_M176_S000-d.out	2	176	20	331	0	0	525	0	5151512	525	2352542	175
SWEEP_R9_K3_N20_M176_S000-l.out	0	176	20	141	0	0	726	528	40	20	0	177
SWEEP_R9_K3_N20_M176_S000-o.out	1	176	20	0	0	0	72	880	36	18	0	194
SWEEP_R9_K3_N20_M176_S001-d.out	2	176	20	883	0	0	525	0	14299590	525	6614689	175
SWEEP_R9_K3_N20_M176_S001-l.out	0	176	20	153	0	0	726	528	40	20	0	177
SWEEP_R9_K3_N20_M176_S001-o.out	1	176	20	0	0	0	72	880	36	18	0	194
SWEEP_R9_K3_N20_M176_S002-d.out	2	176	20	1310	0	0	525	0	16797820	525	7896181	175
SWEEP_R9_K3_N20_M176_S002-l.out	0	176	20	162	0	0	726	528	40	20	0	177
SWEEP_R9_K3_N20_M176_S002-o.out	1	176	20	0	0	0	72	880	36	18	0	194
